id	app_type_id	parent_skill_id	creator_id	skill_icon	skill_picture_url	title	description	created_date	updated_date	level_id	privacy	order	status	rand
1758	1	\N	1	71	skill_default.png	pastrycook		2014-08-04 12:52:42	2015-01-02 09:18:43	1	0	1	0	0.060009372
200734	2	\N	1	83	goal_default.png	Partner With Another Person		2014-11-05 20:18:14	2015-07-27 19:14:18	6	0	1	0	0.549513563
201202	2	\N	1	197	goal_default.png	"Watch the Sun Set, Write All Night, Then Watch the Sun Rise"		2014-07-18 06:19:35	2015-09-10 04:56:04	6	0	1	0	0.462168643
548	1	\N	1	204	skill_default.png	typing from dictating machines		2014-08-28 05:02:41	2015-11-08 17:49:38	1	0	1	0	0.187255934
1605	1	\N	1	114	skill_default.png	child care centre manager		2014-10-15 12:20:53	2015-11-26 21:06:12	1	0	1	0	0.123201017
202696	2	\N	1	3	goal_default.png	Drink K lsch Beer in Cologne in Germany		2014-03-09 19:41:05	2015-07-13 03:23:37	6	0	1	0	0.152977703
1898	1	\N	1	214	skill_default.png	preparing written communications		2014-03-02 12:55:18	2015-01-16 14:26:18	1	0	1	0	0.46002709
202389	2	\N	1	249	goal_default.png	Go to Fern Canyon		2014-09-24 12:38:01	2015-08-08 10:17:37	6	0	1	0	0.253055652
300976	3	\N	1	255	hobby_default.png	Flag football		2014-04-23 12:43:47	2015-10-08 23:24:26	10	0	1	0	0.266397947
301039	3	\N	1	168	hobby_default.png	Irish dancing		2014-08-24 08:23:00	2015-04-17 14:09:53	10	0	1	0	0.027271837
200745	2	\N	1	217	goal_default.png	Frame and Hang 10 Pictures of Friends and Family to Display in My Apartment.		2014-01-20 17:48:03	2015-09-01 07:30:00	6	0	1	0	0.164958692
200271	2	\N	1	187	goal_default.png	Work as General manager of a software company		2014-11-30 14:19:06	2015-12-05 11:51:04	6	0	1	0	0.516870806
200280	2	\N	1	148	goal_default.png	Sleep in a Castle in Ireland		2014-07-27 07:42:23	2015-11-04 06:22:28	6	0	1	0	0.204671724
300431	3	\N	1	186	hobby_default.png	International science olympiad		2014-02-05 00:51:07	2015-04-28 21:09:13	10	0	1	0	0.773808079
202605	2	\N	1	113	goal_default.png	Meet a World Leader 		2014-09-26 07:46:16	2015-10-26 23:13:29	6	0	1	0	0.804059217
300763	3	\N	1	253	hobby_default.png	Gaming		2014-09-20 12:54:35	2015-09-14 05:15:30	10	0	1	0	0.584590149
201378	2	\N	1	53	goal_default.png	Travel Experience in General		2014-05-02 06:32:15	2015-03-06 00:48:49	6	0	1	0	0.957705476
90	1	\N	1	267	skill_default.png	planning meetings 		2014-05-06 05:52:22	2015-04-16 07:13:09	1	0	1	0	0.194544117
200899	2	\N	1	235	goal_default.png	Climb a Spiral Staircase		2014-10-27 13:25:49	2015-03-11 18:54:35	6	0	1	0	0.183401917
202257	2	\N	1	156	goal_default.png	Go on a Zipline Tour		2014-07-21 22:47:08	2015-11-28 14:14:47	6	0	1	0	0.80252742
1382	1	\N	1	176	skill_default.png	auto audiophilia		2014-01-11 04:27:59	2015-05-24 04:00:55	1	0	1	0	0.719239242
547	1	\N	1	184	skill_default.png	dentist		2014-06-14 20:38:07	2015-10-06 10:31:44	1	0	1	0	0.647976945
300330	3	\N	1	118	hobby_default.png	American football		2014-09-05 13:04:48	2015-03-13 00:12:14	10	0	1	0	0.519193126
1114	1	\N	1	183	skill_default.png	enforcing rules		2014-02-11 02:21:07	2015-10-28 13:05:40	1	0	1	0	0.975738529
1345	1	\N	1	179	skill_default.png	get a busy bartender\'s attention		2014-12-14 15:04:45	2015-04-11 02:21:33	1	0	1	0	0.108746278
201672	2	\N	1	150	goal_default.png	Skeet Shoot		2014-11-02 11:28:36	2015-05-12 17:47:37	6	0	1	0	0.895600979
201164	2	\N	1	80	goal_default.png	Choose a Good Cookbook and Cook Every Recipe in It		2014-12-16 06:56:10	2015-05-25 16:07:41	6	0	1	0	0.38508597
201220	2	\N	1	8	goal_default.png	Build a Computer		2014-07-18 02:20:50	2015-04-17 04:58:57	6	0	1	0	0.059416497
1105	1	\N	1	136	skill_default.png	generous		2014-04-03 19:21:04	2015-01-02 08:46:11	1	0	1	0	0.41040387
202641	2	\N	1	136	goal_default.png	Feed a Koala Bear		2014-01-05 13:09:50	2015-10-07 15:48:14	6	0	1	0	0.189396648
300227	3	\N	1	274	hobby_default.png	Reading books		2014-07-05 21:24:12	2015-05-16 06:48:40	10	0	1	0	0.050608742
201993	2	\N	1	54	goal_default.png	Mentor a Person(S) From Salvation to the Point Where They Are Able Witness to and Mentor Others As I Did Them		2014-02-20 22:58:57	2015-02-28 11:28:02	6	0	1	0	0.081873481
1992	1	\N	1	12	skill_default.png	airconditioning and mechanical services plumber		2014-09-03 20:13:21	2015-01-01 14:44:01	1	0	1	0	0.116012177
215	1	\N	1	185	skill_default.png	travel light		2014-09-17 17:39:16	2015-03-28 02:55:58	1	0	1	0	0.712696893
202443	2	\N	1	71	goal_default.png	Have a Cup of Coffee With a Stranger		2014-07-07 17:35:23	2015-10-13 01:01:21	6	0	1	0	0.971164607
300065	3	\N	1	256	hobby_default.png	Bboying		2014-02-23 02:53:23	2015-10-10 15:38:10	10	0	1	0	0.886519306
200471	2	\N	1	233	goal_default.png	Own a Food Cart		2014-03-11 05:56:50	2015-12-17 17:09:19	6	0	1	0	0.524950725
1888	1	\N	1	269	skill_default.png	first aid trainer		2014-12-29 08:55:32	2015-12-12 20:51:13	1	0	1	0	0.484469782
201809	2	\N	1	24	goal_default.png	Discover My Life's Purpose		2014-06-20 10:15:45	2015-11-26 22:19:12	6	0	1	0	0.292256048
952	1	\N	1	139	skill_default.png	critical thinking		2014-02-01 02:15:13	2015-09-14 16:50:36	1	0	1	0	0.349367864
202584	2	\N	1	43	goal_default.png	Build a Well		2014-01-16 06:18:52	2015-05-15 20:45:53	6	0	1	0	0.262358265
888	1	\N	1	253	skill_default.png	snowsport instructor		2014-05-03 19:06:32	2015-11-23 22:16:36	1	0	1	0	0.428898546
200038	2	\N	1	51	goal_default.png	Be Listed As One of People Magazine's Top 25 Sexiest Men Alive		2014-10-15 18:36:35	2015-08-07 08:33:22	6	0	1	0	0.271910848
146	1	\N	1	235	skill_default.png	dusting		2014-07-02 02:50:21	2015-07-20 00:45:56	1	0	1	0	0.480188148
550	1	\N	1	155	skill_default.png	betting agency manager		2014-06-22 05:40:08	2015-01-15 21:38:01	1	0	1	0	0.838588873
684	1	\N	1	46	skill_default.png	delivery goods		2014-06-15 22:44:15	2015-02-24 05:25:44	1	0	1	0	0.206982961
151	1	\N	1	237	skill_default.png	following instructions 		2014-06-11 19:31:26	2015-02-25 15:58:11	1	0	1	0	0.554438404
300348	3	\N	1	77	hobby_default.png	Sailing		2014-11-20 18:06:29	2015-03-22 20:29:46	10	0	1	0	0.551609901
200421	2	\N	1	132	goal_default.png	Go to a Big Rock-Concert Abroad		2014-11-21 21:34:42	2015-02-03 05:49:29	6	0	1	0	0.282343735
1481	1	\N	1	231	skill_default.png	dog handler or trainer		2014-04-03 22:27:24	2015-02-19 07:04:05	1	0	1	0	0.556772375
1167	1	\N	1	255	skill_default.png	base jumping		2014-10-15 06:36:09	2015-12-21 08:53:14	1	0	1	0	0.595822166
200563	2	\N	1	256	goal_default.png	Motorcycle trip		2014-10-06 14:03:50	2015-01-17 04:13:26	6	0	1	0	0.63645127
162	1	\N	1	184	skill_default.png	dexterity		2014-06-04 20:28:11	2015-08-15 08:26:18	1	0	1	0	0.248231729
202914	2	\N	1	236	goal_default.png	Fill My Savings Jar		2014-02-18 16:48:52	2015-08-24 08:45:53	6	0	1	0	0.961461165
161	1	\N	1	94	skill_default.png	pay attention to details		2014-06-29 03:51:42	2015-09-11 09:55:52	1	0	1	0	0.005391715
202751	2	\N	1	99	goal_default.png	Read a Classic Novel		2014-09-13 06:49:06	2015-07-30 07:17:20	6	0	1	0	0.363736412
1597	1	\N	1	210	skill_default.png	witty		2014-11-16 08:10:02	2015-10-30 21:20:44	1	0	1	0	0.603413129
201519	2	\N	1	126	goal_default.png	Rock Climbing		2014-08-31 19:50:44	2015-02-12 20:02:07	6	0	1	0	0.402406316
300734	3	\N	1	207	hobby_default.png	Play chess		2014-07-14 16:25:41	2015-01-18 11:09:27	10	0	1	0	0.892298667
200033	2	\N	1	243	goal_default.png	Dog Sledding		2014-02-25 03:54:35	2015-06-15 13:01:03	6	0	1	0	0.296503969
301040	3	\N	1	12	hobby_default.png	Parachuting		2014-05-06 10:49:52	2015-02-01 10:14:53	10	0	1	0	0.362351434
800080	8	\N	1	6	advice_default.png	Take naps every day.		2014-10-25 02:27:01	2015-04-24 07:51:53	13	0	1	0	0.243875111
200776	2	\N	1	192	goal_default.png	Choreograph a Music Video		2014-06-09 03:40:28	2015-01-03 07:10:25	6	0	1	0	0.491221457
234	1	\N	1	197	skill_default.png	sand castle building		2014-06-02 16:52:45	2015-06-27 19:46:08	1	0	1	0	0.653740241
300801	3	\N	1	183	hobby_default.png	Kabaddi		2014-05-04 03:09:22	2015-08-18 10:07:32	10	0	1	0	0.516160556
201559	2	\N	1	171	goal_default.png	Go on a Tour of the Harry Potter Studio		2014-05-22 05:08:10	2015-03-14 02:47:11	6	0	1	0	0.478223149
202609	2	\N	1	95	goal_default.png	Eat Ramen in Japan		2014-04-27 04:36:55	2015-04-11 21:22:28	6	0	1	0	0.797112621
1642	1	\N	1	123	skill_default.png	be inventive		2014-01-31 04:14:53	2015-08-25 01:13:00	1	0	1	0	0.753820783
1040	1	\N	1	119	skill_default.png	sharp-witted		2014-09-19 13:02:38	2015-09-03 12:21:27	1	0	1	0	0.168284735
202676	2	\N	1	220	goal_default.png	Don't Talk a Whole Day		2014-07-08 05:23:34	2015-03-16 02:19:06	6	0	1	0	0.57499857
1135	1	\N	1	238	skill_default.png	plan daily work or special events		2014-11-20 23:12:55	2015-12-04 11:18:32	1	0	1	0	0.744296378
800007	8	\N	1	74	advice_default.png	Keep busy doing what you like.		2014-11-11 19:47:17	2015-10-23 03:05:37	13	0	1	0	0.243875111
300408	3	\N	1	138	hobby_default.png	Sculpting		2014-03-30 05:08:53	2015-02-08 05:27:01	10	0	1	0	0.103226476
200132	2	\N	1	193	goal_default.png	Drink At the Guinness Brewery in Ireland		2014-02-12 16:40:31	2015-12-28 21:12:23	6	0	1	0	0.428159423
817	1	\N	1	88	skill_default.png	negotiating/arbitrating conflicts		2014-05-30 01:11:51	2015-01-13 04:17:11	1	0	1	0	0.430436719
1336	1	\N	1	29	skill_default.png	translator		2014-07-02 04:07:24	2015-05-12 10:14:36	1	0	1	0	0.449731002
70	1	\N	1	268	skill_default.png	"make a short, informative public speech"		2014-02-23 06:10:22	2015-10-24 14:41:51	1	0	1	0	0.604185666
300098	3	\N	1	130	hobby_default.png	R/c boats		2014-09-12 07:01:55	2015-10-28 06:23:28	10	0	1	0	0.29222436
202870	2	\N	1	97	goal_default.png	Visit Vatican City		2014-11-11 23:47:11	2015-05-14 20:16:22	6	0	1	0	0.245914397
300377	3	\N	1	240	hobby_default.png	Relaxing		2014-01-03 00:10:57	2015-09-08 06:05:02	10	0	1	0	0.052533016
200311	2	\N	1	152	goal_default.png	Make Soap		2014-12-13 04:21:13	2015-06-18 07:02:30	6	0	1	0	0.867153121
201146	2	\N	1	179	goal_default.png	Become a Memory Artist		2014-01-14 14:07:35	2015-02-07 19:33:36	6	0	1	0	0.40853172
201385	2	\N	1	30	goal_default.png	Be a Part of Fashion Week		2014-08-28 16:47:17	2015-07-11 10:44:59	6	0	1	0	0.040772811
300351	3	\N	1	14	hobby_default.png	Boxing for men		2014-10-27 16:58:48	2015-10-16 15:38:01	10	0	1	0	0.34885606
202179	2	\N	1	243	goal_default.png	Add a Lock to Lovers Bridge in France		2014-11-11 14:24:17	2015-04-17 19:03:30	6	0	1	0	0.757064521
300450	3	\N	1	138	hobby_default.png	"Nail painting, nail studio"		2014-06-13 16:49:26	2015-08-06 07:05:48	10	0	1	0	0.503776133
300632	3	\N	1	268	hobby_default.png	Painting and drawing		2014-08-13 11:17:57	2015-11-09 02:51:04	10	0	1	0	0.250228003
266	1	\N	1	96	skill_default.png	engineering patternmaker		2014-08-26 05:04:42	2015-07-06 20:20:59	1	0	1	0	0.926095856
800041	8	\N	1	42	advice_default.png	Develop an endless curiosity about this world.		2014-05-03 14:34:48	2015-05-20 05:31:55	13	0	1	0	0.243875111
202618	2	\N	1	266	goal_default.png	Attend a Music Festival		2014-03-17 23:25:26	2015-02-13 04:03:56	6	0	1	0	0.105827599
1401	1	\N	1	91	skill_default.png	student counsellor		2014-03-13 11:38:07	2015-02-03 17:53:57	1	0	1	0	0.477608881
300442	3	\N	1	72	hobby_default.png	Fossils		2014-12-28 09:50:24	2015-08-07 02:45:10	10	0	1	0	0.812189595
300301	3	\N	1	160	hobby_default.png	River rafting		2014-01-28 10:16:11	2015-08-10 10:48:52	10	0	1	0	0.224869002
328	1	\N	1	22	skill_default.png	scrapbooking		2014-07-19 09:36:09	2015-10-13 11:07:26	1	0	1	0	0.49906271
800102	8	\N	1	99	advice_default.png	"Happiness leads to smiles, smiles also lead to happiness."		2014-06-21 18:26:56	2015-11-07 23:58:25	13	0	1	0	0.243875111
202359	2	\N	1	162	goal_default.png	Explore the Amazon Rainforest		2014-11-11 01:14:10	2015-11-20 04:38:38	6	0	1	0	0.803014362
19	1	\N	1	29	skill_default.png	amateur radio		2014-12-09 03:33:59	2015-03-15 05:16:39	1	0	1	0	0.529440335
954	1	\N	1	68	skill_default.png	clever		2014-12-19 23:19:06	2015-10-05 03:09:22	1	0	1	0	0.225142578
202028	2	\N	1	24	goal_default.png	Appreciating Beauty	"Appreciating fine design; learning and appreciating the arts; being creative (e.g., artistically, scientifically, intellectually); experiencing natural beauty"	2014-04-29 08:50:04	2015-09-10 18:31:58	6	0	1	0	0.213859278
300083	3	\N	1	69	hobby_default.png	Fishkeeping		2014-02-28 13:29:51	2015-05-29 19:21:04	10	0	1	0	0.856118382
201424	2	\N	1	215	goal_default.png	Camp Out in the Sahara Desert		2014-03-01 16:49:44	2015-09-03 04:46:42	6	0	1	0	0.520159012
1449	1	\N	1	151	skill_default.png	"contract, project or program administrator"		2014-10-05 20:47:54	2015-02-13 09:16:08	1	0	1	0	0.210549223
300045	3	\N	1	91	hobby_default.png	Electronic music producing		2014-07-17 13:16:36	2015-10-10 01:09:59	10	0	1	0	0.477377145
801	1	\N	1	252	skill_default.png	researching 		2014-04-23 12:31:32	2015-10-22 01:47:34	1	0	1	0	0.698365146
300990	3	\N	1	258	hobby_default.png	Roleplaying		2014-12-15 04:30:35	2015-02-12 12:48:32	10	0	1	0	0.925193909
463	1	\N	1	143	skill_default.png	trustworthy		2014-05-08 19:45:16	2015-11-22 09:35:08	1	0	1	0	0.470301485
202520	2	\N	1	85	goal_default.png	Walk away		2014-03-20 04:03:39	2015-02-05 01:43:24	6	0	1	0	0.684724275
800003	8	\N	1	17	advice_default.png	"Drink water, hydration is important for overall health."		2014-08-30 18:06:29	2015-06-13 23:36:23	13	0	1	0	0.243875111
401	1	\N	1	207	skill_default.png	copywriter		2014-12-05 13:08:24	2015-12-12 18:51:42	1	0	1	0	0.180154543
875	1	\N	1	169	skill_default.png	identify ethical issues		2014-03-05 10:26:24	2015-05-03 15:50:50	1	0	1	0	0.715969252
201593	2	\N	1	114	goal_default.png	Feel Happier At Work		2014-01-29 16:46:51	2015-02-20 05:21:42	6	0	1	0	0.889328419
202373	2	\N	1	53	goal_default.png	See a Ted Talk Live		2014-07-25 21:27:48	2015-04-11 23:59:00	6	0	1	0	0.414043843
300911	3	\N	1	24	hobby_default.png	Comic books		2014-10-15 15:31:58	2015-07-07 15:51:33	10	0	1	0	0.190795649
202614	2	\N	1	274	goal_default.png	Eat a Macaron in Paris		2014-04-04 10:31:00	2015-05-25 13:28:08	6	0	1	0	0.959040576
300426	3	\N	1	78	hobby_default.png	Koi		2014-05-31 14:57:07	2015-09-18 07:01:03	10	0	1	0	0.411677898
202371	2	\N	1	1	goal_default.png	Compete in a Surf Competition		2014-05-01 15:16:08	2015-09-15 21:33:16	6	0	1	0	0.987119967
200946	2	\N	1	70	goal_default.png	Take Jackson and Joshua to the Little League World Series Before They Turn 10		2014-07-29 04:46:42	2015-07-17 16:07:06	6	0	1	0	0.832383195
969	1	\N	1	33	skill_default.png	communicating with young or old people		2014-08-22 03:24:03	2015-10-23 10:42:40	1	0	1	0	0.785890436
300266	3	\N	1	67	hobby_default.png	Model ships		2014-09-16 22:23:48	2015-11-02 03:30:58	10	0	1	0	0.803264292
202499	2	\N	1	176	goal_default.png	Annually Earn More Than $1m (Net Profit) From Our Businesses		2014-04-03 15:45:22	2015-03-17 00:09:22	6	0	1	0	0.965229514
800179	8	\N	1	156	advice_default.png	Just smile		2014-03-01 22:41:23	2015-02-16 05:13:21	13	0	1	0	0.243875111
202690	2	\N	1	64	goal_default.png	Become Fluent in French		2014-03-11 20:59:51	2015-07-16 10:24:40	6	0	1	0	0.789937507
200326	2	\N	1	215	goal_default.png	Become a manager		2014-09-06 20:10:02	2015-08-06 10:37:47	6	0	1	0	0.277976637
300882	3	\N	1	150	hobby_default.png	Baseball/softball		2014-01-03 10:36:29	2015-07-02 06:59:46	10	0	1	0	0.188525203
300661	3	\N	1	263	hobby_default.png	Electronics		2014-08-04 08:15:39	2015-01-16 11:01:32	10	0	1	0	0.846997122
201306	2	\N	1	248	goal_default.png	Round the world trip with a romantic partner		2014-09-06 02:40:25	2015-09-03 09:30:58	6	0	1	0	0.987314097
1260	1	\N	1	77	skill_default.png	life scientists nec		2014-02-16 05:13:12	2015-11-05 17:42:52	1	0	1	0	0.632632048
731	1	\N	1	122	skill_default.png	marketing specialist		2014-11-08 13:54:20	2015-12-08 02:14:21	1	0	1	0	0.80758717
892	1	\N	1	201	skill_default.png	ship's officer		2014-08-15 23:55:06	2015-02-14 09:01:00	1	0	1	0	0.752589461
201677	2	\N	1	150	goal_default.png	Complete a Management Course		2014-09-02 23:21:59	2015-08-09 00:19:52	6	0	1	0	0.311354568
200206	2	\N	1	96	goal_default.png	Go to the Country Music Associate Awards show		2014-06-08 15:24:37	2015-09-22 12:51:42	6	0	1	0	0.613698727
201967	2	\N	1	23	goal_default.png	Attend a Ball		2014-06-03 14:21:42	2015-05-28 13:27:33	6	0	1	0	0.268459826
750	1	\N	1	255	skill_default.png	competent		2014-01-17 19:48:00	2015-12-09 19:46:16	1	0	1	0	0.824785561
200243	2	\N	1	102	goal_default.png	Volunteer at a hospital		2014-05-29 11:25:09	2015-01-30 07:10:16	6	0	1	0	0.204861415
408	1	\N	1	180	skill_default.png	forceful		2014-11-13 16:51:45	2015-10-27 20:44:18	1	0	1	0	0.679563833
200913	2	\N	1	150	goal_default.png	Wear a Snake Around My Neck		2014-08-09 18:27:56	2015-05-28 22:31:00	6	0	1	0	0.964924891
1142	1	\N	1	56	skill_default.png	gentle		2014-02-10 18:09:22	2015-01-23 21:37:44	1	0	1	0	0.685258784
843	1	\N	1	162	skill_default.png	advertising specialist		2014-07-24 22:11:51	2015-02-02 18:07:12	1	0	1	0	0.074717688
300158	3	\N	1	64	hobby_default.png	Aqua-lung		2014-05-11 05:26:18	2015-07-30 14:44:01	10	0	1	0	0.759204201
201124	2	\N	1	23	goal_default.png	Fill 5 Journals With My Traveling Adventures.		2014-08-09 03:59:11	2015-02-24 02:00:49	6	0	1	0	0.869071819
580	1	\N	1	269	skill_default.png	excel		2014-12-21 04:15:36	2015-05-24 06:25:29	1	0	1	0	0.885924529
221	1	\N	1	107	skill_default.png	maintaining accurate records		2014-01-08 23:31:38	2015-11-19 18:39:19	1	0	1	0	0.853709798
201712	2	\N	1	169	goal_default.png	Pay off all student loans by 2020.		2014-05-24 15:19:18	2015-08-31 14:05:34	6	0	1	0	0.634290462
202303	2	\N	1	51	goal_default.png	Become Bilingual		2014-09-03 12:15:16	2015-01-11 00:41:37	6	0	1	0	0.244792078
500	1	\N	1	62	skill_default.png	registered nurse (disability and rehabilitation)		2014-01-10 16:17:02	2015-04-06 19:36:37	1	0	1	0	0.884107428
202660	2	\N	1	194	goal_default.png	Eat Bugs		2014-03-09 08:02:33	2015-01-30 07:58:48	6	0	1	0	0.534699613
1952	1	\N	1	174	skill_default.png	adobe indesign		2014-04-14 21:00:17	2015-11-09 16:29:25	1	0	1	0	0.52151181
1080	1	\N	1	19	skill_default.png	"competent: adequately qualified, ability."		2014-07-22 09:13:06	2015-09-04 11:12:37	1	0	1	0	0.52258841
300449	3	\N	1	152	hobby_default.png	Air sports		2014-03-12 22:45:33	2015-10-04 13:47:08	10	0	1	0	0.482213707
800077	8	\N	1	244	advice_default.png	"Even if you feel hatred, keep it to yourself."		2014-07-12 03:30:14	2015-03-25 20:08:27	13	0	1	0	0.243875111
1714	1	\N	1	130	skill_default.png	tie dyeing 		2014-10-19 17:20:07	2015-09-07 03:41:37	1	0	1	0	0.189237017
116	1	\N	1	147	skill_default.png	keeping on schedule		2014-12-11 15:23:02	2015-08-29 17:47:28	1	0	1	0	0.06197728
1115	1	\N	1	165	skill_default.png	client server		2014-01-04 19:00:03	2015-10-24 23:12:29	1	0	1	0	0.64252428
300008	3	\N	1	122	hobby_default.png	Lacrosse		2014-11-13 13:51:01	2015-03-13 22:25:41	10	0	1	0	0.635664153
300212	3	\N	1	62	hobby_default.png	Dog sport		2014-01-24 13:29:17	2015-10-04 07:44:07	10	0	1	0	0.132749196
202819	2	\N	1	51	goal_default.png	Build an in formation Based Company		2014-11-22 12:35:17	2015-07-27 07:22:39	6	0	1	0	0.98524777
800150	8	\N	1	210	advice_default.png	Join a movement.		2014-08-05 15:33:42	2015-07-27 22:53:02	13	0	1	0	0.243875111
2034	1	\N	1	234	skill_default.png	deltiology (postcard collecting)		2014-08-14 14:57:07	2015-10-23 02:00:40	1	0	1	0	0.944741143
202276	2	\N	1	162	goal_default.png	Swim in the World s Largest Pool in Chile		2014-11-21 01:23:40	2015-10-13 03:44:56	6	0	1	0	0.232698445
300939	3	\N	1	188	hobby_default.png	Morse code		2014-01-04 04:19:38	2015-04-05 20:42:43	10	0	1	0	0.920288942
1782	1	\N	1	224	skill_default.png	drama		2014-10-01 00:45:39	2015-10-15 19:16:54	1	0	1	0	0.394970116
555	1	\N	1	52	skill_default.png	writing letters/papers/proposals		2014-12-28 14:36:40	2015-05-05 06:44:47	1	0	1	0	0.926281498
200181	2	\N	1	57	goal_default.png	Celebrate Holi in in dia		2014-06-13 23:34:57	2015-08-15 03:20:36	6	0	1	0	0.705789481
1071	1	\N	1	65	skill_default.png	darts		2014-02-19 16:55:03	2015-08-15 06:57:19	1	0	1	0	0.689118483
1024	1	\N	1	220	skill_default.png	anatomist or physiologist		2014-01-19 22:44:41	2015-05-19 14:43:18	1	0	1	0	0.116026147
1113	1	\N	1	252	skill_default.png	efficiency		2014-09-13 21:28:57	2015-01-05 15:01:52	1	0	1	0	0.486257027
415	1	\N	1	199	skill_default.png	check coolant level		2014-07-26 05:31:29	2015-09-17 15:35:00	1	0	1	0	0.40526169
202595	2	\N	1	148	goal_default.png	Buy All of Donald Miller s Books		2014-04-19 23:18:49	2015-04-08 23:37:24	6	0	1	0	0.310338521
605	1	\N	1	257	skill_default.png	interpersonal communication skills 		2014-01-30 05:19:15	2015-08-05 23:07:09	1	0	1	0	0.758571927
300684	3	\N	1	119	hobby_default.png	Letterboxing		2014-09-13 04:09:50	2015-01-12 19:47:34	10	0	1	0	0.168314885
200918	2	\N	1	225	goal_default.png	Go Camping in Yosemite		2014-03-31 01:19:12	2015-06-14 09:54:17	6	0	1	0	0.190695307
201589	2	\N	1	231	goal_default.png	Ride a Unicycle		2014-02-25 05:59:43	2015-06-05 14:54:49	6	0	1	0	0.681487107
200156	2	\N	1	245	goal_default.png	Walk a Suspension Bridge 		2014-01-29 03:10:13	2015-07-13 03:26:21	6	0	1	0	0.390922128
300007	3	\N	1	23	hobby_default.png	Shooting sport		2014-08-27 20:02:07	2015-04-23 08:09:27	10	0	1	0	0.111603958
300651	3	\N	1	272	hobby_default.png	Shortwave listening		2014-02-03 07:08:50	2015-11-05 22:27:24	10	0	1	0	0.357907925
